Volume,close_lag_1,close_lag_2,close_lag_3,rolling_mean_5,rolling_std_5
AAPL,,,,,
104911600,138.69143676757812,136.67977905273438,134.05279541015625,136.87116088867188,3.147033428107689
105575500,141.1817169189453,138.69143676757812,136.67977905273438,138.09772338867188,2.8027814616216915
99890800,139.8828887939453,141.1817169189453,138.69143676757812,139.62896728515625,2.023535291800256
76299700,141.70901489257812,139.8828887939453,141.1817169189453,140.51567993164062,1.2199530351449295
100827100,141.11334228515625,141.70901489257812,139.8828887939453,141.22271423339845,0.8736513594802174
127050800,142.2266082763672,141.11334228515625,141.70901489257812,142.11724243164062,2.1615936367868507
106820300,145.65435791015625,142.2266082763672,141.11334228515625,143.14067687988282,2.04763062926637
93251400,145.00006103515625,145.65435791015625,142.2266082763672,143.39067687988282,1.9001322195690382
121434600,142.95901489257812,145.00006103515625,145.65435791015625,142.9902801513672,2.586828841754777
96350000,139.11135864257812,142.95901489257812,145.00006103515625,143.0898864746094,2.5595163968224455
74993500,142.72463989257812,139.11135864257812,142.95901489257812,142.3574645996094,2.130175053247405
77338200,141.99224853515625,142.72463989257812,139.11135864257812,142.0293426513672,1.705353656853934
71447400,143.3594512939453,141.99224853515625,142.72463989257812,142.45317687988282,2.188943958640177
72434100,145.07818603515625,143.3594512939453,141.99224853515625,143.73052673339845,1.5092750927868632
104818600,145.49810791015625,145.07818603515625,143.3594512939453,143.8516357421875,1.4306269150766964
118931200,143.33018493652344,145.49810791015625,145.07818603515625,143.76959838867188,1.5689780180312385
56699500,141.58206176757812,143.33018493652344,145.49810791015625,143.54302978515625,1.7177528395496267
70440600,142.2266082763672,141.58206176757812,143.33018493652344,143.01568603515625,1.5222497616435267
62880000,142.44146728515625,142.2266082763672,141.58206176757812,142.33794860839845,0.6385991706389625
64786600,142.1094207763672,142.44146728515625,142.2266082763672,142.45317687988282,0.8717974913773112
56368300,143.9063262939453,142.1094207763672,142.44146728515625,142.83794250488282,0.813827942686799
46397700,143.50588989257812,143.9063262939453,142.1094207763672,143.11528625488282,0.7893284360888295
54126800,143.6133270263672,143.50588989257812,143.9063262939453,143.21273498535157,0.7115923323464469
48908700,142.9287109375,143.6133270263672,143.50588989257812,143.36681213378907,0.44729600705817746
69023100,142.8798065185547,142.9287109375,143.6133270263672,143.06566162109374,0.4973373699711761
48493500,142.40057373046875,142.8798065185547,142.9287109375,142.895458984375,0.4526246965069117
72282600,142.65487670898438,142.40057373046875,142.8798065185547,143.29645080566405,1.3147202567849683
59375000,145.6182861328125,142.65487670898438,142.40057373046875,143.8754425048828,1.6948010103179776
103296000,145.82366943359375,145.6182861328125,142.65487670898438,144.8593322753906,2.294244039303618
92229700,147.79925537109375,145.82366943359375,145.6182861328125,145.75716247558594,1.9429827230951147
86326000,146.8897247314453,147.79925537109375,145.82366943359375,145.85496520996094,1.7505652400115073
86960300,143.14389038085938,146.8897247314453,147.79925537109375,145.4265930175781,2.058023122682024
60549600,143.47642517089844,143.14389038085938,146.8897247314453,145.24859313964845,2.0535773840447162
60131800,144.9336700439453,143.47642517089844,143.14389038085938,144.97279357910156,1.684882267076508
48606400,146.42025756835938,144.9336700439453,143.47642517089844,144.8613037109375,1.5384024843288242
58991300,146.332275390625,146.42025756835938,144.9336700439453,145.2525146484375,1.2050871315179206
48597200,145.09994506835938,146.332275390625,146.42025756835938,145.4168273925781,0.926090192287372
55802400,144.29798889160156,145.09994506835938,146.332275390625,145.49703063964844,0.8904655400061168
90956700,145.33468627929688,144.29798889160156,145.09994506835938,146.16405029296874,2.1347204108098126
86453100,149.75535583496094,145.33468627929688,144.29798889160156,146.59633178710936,2.3818415511169646
80313700,148.49368286132812,149.75535583496094,145.33468627929688,147.40809326171876,2.4354013856921495
71115500,149.15875244140625,148.49368286132812,149.75535583496094,148.60323791503907,1.944343616287419
57808700,150.27371215820312,149.15875244140625,148.49368286132812,149.7181884765625,0.9409368561742165
82278300,150.90943908691406,150.27371215820312,149.15875244140625,150.41649780273437,1.8407681887997513
74420200,153.2469024658203,150.90943908691406,150.27371215820312,151.0580841064453,1.5370306187587617
57305700,151.7016143798828,153.2469024658203,150.90943908691406,151.3632354736328,1.1743469554015948
140893200,150.68450927734375,151.7016143798828,153.2469024658203,150.4477996826172,2.8394851301334305
102404300,145.696533203125,150.68450927734375,151.7016143798828,149.5186737060547,3.3625508620721725
109296300,146.26380920410156,145.696533203125,150.68450927734375,147.84234619140625,3.1197414724
83281300,144.86526489257812,146.26380920410156,145.696533203125,146.65306701660157,2.308753649998121
68034100,145.75521850585938,144.86526489257812,146.26380920410156,145.620263671875,0.5045191109910121
129868800,145.52049255371094,145.75521850585938,144.86526489257812,145.0510498046875,1.328919666221185
